GeoBg2010,_NAME_,_LABEL_,births_age_group_1,agegroup_1,agegroup_2,agegroup_3,agegroup_4
"DC Tract 75.02, block group 1",Births_total,Total births,55,0,0,9,14
"DC Tract 75.02, block group 1",Births_total,Total births,55,0,0,0,0
"DC Tract 75.02, block group 1",Births_total,Total births,55,0,0,0,0
"DC Tract 75.02, block group 1",Births_total,Total births,55,0,0,0,0
"DC Tract 75.02, block group 1",Births_total,Total births,55,0,2,4,0
"DC Tract 75.02, block group 1",Births_total,Total births,55,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,2,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,2,1
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,0,0
"DC Tract 75.02, block group 2",Births_total,Total births,46,0,0,8,1
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,1
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,2,2
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,6,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,3,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,2,1
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,1,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 75.03, block group 2",Births_total,Total births,43,0,0,0,0
"DC Tract 75.03, block group 2",Births_total,Total births,43,0,0,6,0
"DC Tract 75.03, block group 2",Births_total,Total births,43,0,0,5,2
"DC Tract 75.03, block group 2",Births_total,Total births,43,0,0,4,0
"DC Tract 75.03, block group 2",Births_total,Total births,43,0,0,2,0
"DC Tract 75.03, block group 2",Births_total,Total births,43,0,0,2,0
"DC Tract 75.03, block group 2",Births_total,Total births,43,0,0,0,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,1,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,0,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,0,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,0,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,2,1,15,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,1,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,0,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,3,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,0,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,2,0
"DC Tract 75.04, block group 1",Births_total,Total births,75,0,0,0,0
"DC Tract 76.01, block group 1",Births_total,Total births,11,1,0,1,0
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,0,1,0
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,2,5,2
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,2,7,1
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,0,4,2
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,1,1
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,4,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,1,1
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,11,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,1
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,1
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,2,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,3,0
"DC Tract 76.01, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,3,3
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,1,6,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,1,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,8,1
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,0,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,0,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,1,1
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,0,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,0,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,7,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,2,0,2,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,3,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,8,18
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,0,0
"DC Tract 76.01, block group 3",Births_total,Total births,24,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,1,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,1,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,1,1
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 4",Births_total,Total births,30,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,3,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,1,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,4,1
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,6,2
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.01, block group 5",Births_total,Total births,15,0,0,0,0
"DC Tract 76.03, block group 1",Births_total,Total births,25,0,1,13,2
"DC Tract 76.03, block group 1",Births_total,Total births,25,0,0,2,0
"DC Tract 76.03, block group 1",Births_total,Total births,25,1,0,6,1
"DC Tract 76.03, block group 1",Births_total,Total births,25,0,0,0,0
"DC Tract 76.03, block group 1",Births_total,Total births,25,0,0,10,3
"DC Tract 76.03, block group 1",Births_total,Total births,25,0,0,3,0
"DC Tract 76.03, block group 1",Births_total,Total births,25,0,1,3,1
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 76.03, block group 2",Births_total,Total births,13,1,0,2,0
"DC Tract 76.03, block group 2",Births_total,Total births,13,3,1,7,1
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,2,0
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,3,1
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,4,1
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 76.03, block group 2",Births_total,Total births,13,1,0,3,3
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,2,2
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,2,2
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,0,1
"DC Tract 76.03, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,5,2
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,0,1
"DC Tract 76.03, block group 3",Births_total,Total births,6,1,0,2,1
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,3,6,2
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,4,1
"DC Tract 76.03, block group 3",Births_total,Total births,6,1,0,4,0
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,0,0
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,0,0
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,4,0
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,0,0
"DC Tract 76.03, block group 3",Births_total,Total births,6,1,0,5,2
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,2,3
"DC Tract 76.03, block group 3",Births_total,Total births,6,0,0,0,0
"DC Tract 76.03, block group 4",Births_total,Total births,18,1,0,2,3
"DC Tract 76.03, block group 4",Births_total,Total births,18,0,0,1,0
"DC Tract 76.03, block group 4",Births_total,Total births,18,1,0,7,4
"DC Tract 76.03, block group 4",Births_total,Total births,18,1,0,15,12
"DC Tract 76.03, block group 4",Births_total,Total births,18,0,0,15,4
"DC Tract 76.03, block group 4",Births_total,Total births,18,1,1,7,4
"DC Tract 76.03, block group 4",Births_total,Total births,18,0,0,0,1
"DC Tract 76.03, block group 4",Births_total,Total births,18,0,0,5,1
"DC Tract 76.03, block group 4",Births_total,Total births,18,1,2,10,5
"DC Tract 76.03, block group 4",Births_total,Total births,18,0,0,1,0
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,1,1
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,0,1
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,3,1
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,4,2
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,1,0
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,1,0
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,2,0
"DC Tract 76.04, block group 1",Births_total,Total births,14,0,0,6,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,4,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,1,2,2
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,2,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,1,0,3,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,1,3,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,1,10,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,5,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,4,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,2,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,1,0,2,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,2,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,2,2
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,3,10,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,2,4,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,1,0,7,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 2",Births_total,Total births,14,1,0,3,1
"DC Tract 76.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,1,1,12,1
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,4,1
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,0,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,1,2
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,0,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,4,2
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,1,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,0,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,0,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,0,1
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,4,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,0,0
"DC Tract 76.04, block group 3",Births_total,Total births,8,0,0,0,0
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,1,0
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,0,2
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,4,1
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,1,1
"DC Tract 76.05, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 76.05, block group 2",Births_total,Total births,28,0,0,0,1
"DC Tract 76.05, block group 2",Births_total,Total births,28,1,1,15,3
"DC Tract 76.05, block group 2",Births_total,Total births,28,0,0,1,0
"DC Tract 76.05, block group 2",Births_total,Total births,28,2,0,7,0
"DC Tract 76.05, block group 2",Births_total,Total births,28,0,0,0,0
"DC Tract 76.05, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 76.05, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 76.05, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 76.05, block group 3",Births_total,Total births,17,0,0,0,1
"DC Tract 76.05, block group 3",Births_total,Total births,17,0,0,2,0
"DC Tract 76.05, block group 3",Births_total,Total births,17,0,0,3,0
"DC Tract 77.03, block group 1",Births_total,Total births,16,0,1,2,0
"DC Tract 77.03, block group 1",Births_total,Total births,16,0,0,3,0
"DC Tract 77.03, block group 1",Births_total,Total births,16,0,0,1,0
"DC Tract 77.03, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 77.03, block group 1",Births_total,Total births,16,0,0,1,0
"DC Tract 77.03, block group 1",Births_total,Total births,16,3,0,15,0
"DC Tract 77.03, block group 1",Births_total,Total births,16,0,0,1,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,1,0,1,1
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,1,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,2,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.03, block group 2",Births_total,Total births,18,0,0,2,0
"DC Tract 77.03, block group 3",Births_total,Total births,69,0,0,1,0
"DC Tract 77.03, block group 3",Births_total,Total births,69,0,1,1,0
"DC Tract 77.03, block group 3",Births_total,Total births,69,0,0,3,0
"DC Tract 77.03, block group 3",Births_total,Total births,69,0,0,3,0
"DC Tract 77.03, block group 3",Births_total,Total births,69,0,0,1,0
"DC Tract 77.03, block group 3",Births_total,Total births,69,0,0,0,0
"DC Tract 77.03, block group 4",Births_total,Total births,14,0,0,0,0
"DC Tract 77.03, block group 4",Births_total,Total births,14,0,0,0,0
"DC Tract 77.03, block group 4",Births_total,Total births,14,0,0,0,0
"DC Tract 77.03, block group 4",Births_total,Total births,14,2,1,4,1
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,4,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,4,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,2,1
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,1,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,4,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 1",Births_total,Total births,59,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,1,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,2,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,3,1
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,1,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,2,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,1,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,2,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,1,3,4,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,1,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,3,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,1,0
"DC Tract 77.07, block group 2",Births_total,Total births,17,0,0,0,0
"DC Tract 77.08, block group 1",Births_total,Total births,25,0,0,0,0
"DC Tract 77.08, block group 1",Births_total,Total births,25,0,0,1,1
"DC Tract 77.08, block group 1",Births_total,Total births,25,0,0,0,0
"DC Tract 77.08, block group 1",Births_total,Total births,25,0,0,1,0
"DC Tract 77.08, block group 1",Births_total,Total births,25,0,0,0,0
"DC Tract 77.08, block group 1",Births_total,Total births,25,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,1,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,3,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,1,1
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,2,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.08, block group 2",Births_total,Total births,31,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,2,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,1,2
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,2,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,1,0,2,1
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,2,5,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,3,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 1",Births_total,Total births,15,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,5,1
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,1
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,1,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,2
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,2,2
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,1,2,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 77.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
